utt_id	speaker_id	transcription	duration	snr
57870ad1f8	294d8	यो ठाउँमा	3.2	33.75495147705078
655c978169	84446	यो ठाउँमा	1.5	23.11745834350586
db203def5a	99942	यो ठाउँमा	1.9	27.690095901489254
1f285cccbc	76223	यो ठाउँमा वटा	2.8	32.22023010253906
960974947e	3ed65	यो ठाउँमा वटा	3.6	21.25657844543457
17edfc2892	07f55	यो ठाउँमा वटा घर छन्	5.0	37.49811553955078
4d765fab34	4b9fc	यो ठाउँमा वटा घर छन्	4.2	30.84535217285156
76b764969c	c06a7	यो ठाउँमा वटा घर छन्	5.0	25.769065856933597
05c1a47ef4	5a5e7	यो ठाउँ मिटरको	4.3	38.957645416259766
0748c51ea2	99942	यो ठाउँलाई	1.7	27.723377227783203
12e1de8eb8	b0bba	यो ठाउँलाई	2.2	32.92609786987305
6b1e5bac87	ee687	यो ठाउँलाई	3.8	29.31829261779785
a7f252deaf	b70ea	यो ठाउँलाई	2.7	31.51424598693848
021bf0af69	43655	यो ठाउँ समुद्र सतहभन्दा	4.2	21.167953491210938
422c185c32	f6b2d	यो ठाडीभाका लामो	5.9	24.16979217529297
a50a35c648	f7bfe	यो ठाडै रहन्छ	3.4	39.503868103027344
551ede7aca	d26e5	यो ठुटो लेख	3.2	43.28359222412109
da7b1a5e4b	81624	यो ठुटो लेख	3.2	22.386234283447266
d89e88d22b	e0d14	यो डमरूजस्तो आकारको हुन्छ	4.1	34.49517059326172
2ef0d82bc7	3b08b	यो डाक्टर	2.4	31.199806213378903
4e8821b5a8	4cc9e	यो डाक्टर	2.7	26.252939224243164
0fe498bef7	5297a	यो डोल्पा सदरमुकाम	3.1	33.18851089477539
b729c5d153	237a3	यो डोल्पा सदरमुकाम	2.6	21.922069549560547
06bbb158c3	0cc60	यो ढाँचा	1.9	35.722984313964844
0ceb6ac557	005e1	यो ढाँचा	2.1	19.577720642089844
44b6a0c121	83732	यो ढाँचा	2.2	48.900184631347656
23ef252a83	1d40e	यो ढाँचाको प्रयोग	2.6	18.955442428588867
33a470cf1f	bc806	यो ढाँचा नेभिगेसन	4.9	39.82741928100586
9f5e3d2ee8	b3c22	यो ढाँचा नेभिगेसन	2.6	25.95450592041016
9e1c99a5a1	363a2	यो ढाँचा नेभिगेसन बक्सेसको मेडिकल सिरिजको भाग हो।	6.7	32.06875991821289
25867d82aa	5f02c	यो ढाँचालाई भारतको	2.8	31.86145782470703
cb75f5492e	4cefa	यो ढेँ ढेँ बल्ला	3.1	38.07467651367188
267c488962	c7d7d	यो त कविताको	2.4	31.917156219482425
314ff865d3	46a1c	यो त कविताको	2.2	49.90275955200195
526909a662	fea0e	यो त कुनै	2.1	33.96497344970703
a76323a0a7	39ab2	यो त कुनै	2.1	21.679004669189453
3a5e504e78	b3c22	यो त तपाईँको जन्मसम	2.4	26.625782012939453
6cd29e97b2	95eb0	यो तत्कालीन राज्यलाई	3.2	24.34554672241211
8ebb1af0c6	5d5fe	यो तथ्य इतिहासहरूमा	3.5	35.132930755615234
3b4c57d766	d4c0f	यो तथ्य प्रकट	2.4	18.296466827392575
5c8485584b	b0bba	यो तथ्यमा आधारित	2.4	33.52613067626953
b24a29274f	0234b	यो तथ्यमा आधारित	2.6	23.776439666748047
ce09e0f82f	73668	यो तथ्यमा आधारित	3.0	24.32793617248535
3cc3ff784d	99942	यो तन्त्र विशेष	2.3	25.351219177246094
5ff2ecc591	963b9	यो तन्त्र विशेष	4.2	19.19083404541016
ba998fff80	6ee13	यो तपाईँले	2.5	38.62567138671875
da3c7060b0	22333	यो तपाईँले	3.0	20.466663360595703
e5210ac625	ca797	यो तपाईँले	1.6	30.11937141418457
c4cc366341	23888	यो तरकारीको उत्पादन हुन्छ	3.1	17.68533706665039
d1315993ef	6fa0e	यो तरकारीको उत्पादन हुन्छ	3.0	38.59539413452149
b5ffe05e3b	51175	यो तराईको गाउँमा	2.2	21.316144943237305
41f3e03f80	1f917	यो तराईको पर्सा	2.6	26.373889923095703
3e24d757a8	0d8ef	यो तर् धातुबाट	5.8	37.8183708190918
780e9ed5ec	49220	यो तल्लो अदालत	2.4	35.798954010009766
e8b1c78026	ee687	यो तल्लो अदालत	4.1	25.58499526977539
01a013d79f	37155	यो तल्लो बाटो	3.0	43.429290771484375
ae5f9a2251	237a3	यो तल्लो बाटो	2.2	29.028928756713867
cf544d5dbd	68f0f	यो तल्लो बाटो	2.0	28.205739974975582
dc8f7d6f42	e7519	यो तल्लो बाटो	2.4	30.67588996887207
59da2ee3b6	804c8	यो तागत दिने	2.6	37.44777297973633
4d354f3eb0	d2aac	यो ताप सूर्यका	2.9	27.72189712524414
1cf3db0549	9f669	यो तामाङ जातिमा	3.4	28.0578727722168
24c8feabb4	4c228	यो तामाङ जातिमा	2.9	27.883081436157227
bef4686296	6daf3	यो तामाङ जातिमा	2.4	26.340259552001957
351700078e	26ac9	यो तार पुल	2.1	32.594512939453125
b4a0d4772d	3e371	यो तार पुल	2.2	25.025821685791016
e1084aee3c	e75fc	यो तार पुल	2.1	39.431243896484375
ae8a136b25	c0c00	यो ताल कास्की	3.4	39.8986701965332
c29f5f7863	f65eb	यो ताल कास्की	2.3	27.285499572753903
d17b266bd7	70e10	यो तालको क्षेत्रफल	1.9	28.883106231689453
ee812e2323	39ab2	यो तालको क्षेत्रफल	3.8	25.82215881347656
0ea92a766e	44345	यो तालको निर्माण	3.4	29.43365478515625
1ddc59f969	e7519	यो तालमा पानीको	2.4	33.44300079345703
3b87b85694	6c16b	यो तालमा पानीको	2.7	34.71152877807617
44b239a156	58fb5	यो तालमा पानीको	3.8	24.740509033203125
546ea6e83f	a30f2	यो तालमा पानीको	3.1	33.10612106323242
a21d054b44	ccdde	यो तालमा पानीको	2.9	21.063838958740234
685557c7e3	07a6a	यो तितो हुन्छ	3.6	15.275856018066406
5b6428f05c	804c8	यो तिथि महिनामा	2.8	37.24045181274414
6152f4b149	26ac9	यो तिमीलाई थाहा	2.2	42.14281463623047
3254a60196	1ff03	यो तिमीलाई यस	3.1	22.201993942260746
a461f3df58	e71d4	यो ती केही	2.4	33.910865783691406
40b4b0cf01	4dccf	यो ती जातिका	3.5	37.95784759521485
be0d11c287	c0b92	यो तेल दाँतको औषधिको रूपमा प्रयोग हुन्छ।	4.2	38.80793762207031
6610328c92	d03c8	यो तौलको	3.3	32.182498931884766
b92a77981e	5f67a	यो तौलको	2.1	25.69073486328125
71c996327e	20ebe	यो त्यस कार्यको	2.3	20.360401153564453
d6c5eaf400	cbbed	यो त्रिभुवन विश्वविद्यालयको	3.5	26.30535125732422
eb2012dae4	dfb01	यो त्रिभुवन विश्वविद्यालयको	4.2	39.357177734375
9522310556	6059d	यो त्रुटी यथासम्भव	4.2	37.51821899414063
14f0303005	ef9b4	यो थरको उत्पत्ति	2.5	39.723262786865234
efabccb7e1	62e53	यो थरको उत्पत्ति	2.7	40.001373291015625
5f28e2f067	6fa0e	यो थियो कि	2.4	17.46312141418457
7705e5a3fd	37155	यो थियो कि	2.3	35.52863693237305
495c684f46	4b9fc	यो थियो कि उनले	2.8	40.98592758178711
5da0926b1e	8f7f7	यो थियो कि उनले	2.4	21.783884048461918
632e60d6fe	70e10	यो थियो कि उनले	2.5	22.994709014892575
72e5eef271	693c5	यो दक्षिण बिहारमा	4.2	47.94540786743164
b800c221e8	44345	यो दक्षिण बिहारमा	3.4	25.856210708618164
3b1054d116	62ba7	यो दरबार पृथ्वीनारायण	3.1	41.26593780517578
0c8ee5d27f	555eb	यो दरबार पृथ्वीनारायण शाहको पालामा बनेको स्थानीय बृद्धबृद्धाहरूको अनुमान छ।	6.4	35.70026016235352
24990f2827	d02b3	यो दरबार पृथ्वीनारायण शाहको पालामा बनेको स्थानीय बृद्धबृद्धाहरूको अनुमान छ।	6.4	21.07059669494629
83a63eaef8	8dfc8	यो दरबार पृथ्वीनारायण शाहको पालामा बनेको स्थानीय बृद्धबृद्धाहरूको अनुमान छ।	8.7	36.06686401367188
d64bb0276a	2fb12	यो दरबार पृथ्वीनारायण शाहको पालामा बनेको स्थानीय बृद्धबृद्धाहरूको अनुमान छ।	10.3	20.11559295654297
070651e6ed	c0b4e	यो दरबार भक्तपुर	3.4	35.36956787109375
b94c297353	ba807	यो दरबार भक्तपुर	4.4	36.65094757080078
5fc60627b9	b0bba	यो दलको चुनाव	2.7	48.95195770263672
8d8d5ca6b3	d62a4	यो दलको चुनाव	3.2	31.56692695617676
1007dc936b	b5ec7	यो दशकमा	2.6	32.37037658691406
722c0ee4b0	43655	यो दशकमा	2.4	23.57877922058105
1fc309bf45	aa10c	यो दिन	2.0	40.42436218261719
8464ce68fb	7fda9	यो दिन	1.9	21.55373764038086
b7c795d271	7ef78	यो दिन अहिंसावादी महान् नेता महात्मा गान्धीको जन्मदिन पर्दछ।	5.6	24.34450912475586
090767bd1f	2273c	यो दिन कहिले	2.2	52.45302581787109
459ab00462	aec56	यो दिनलाई नरक	3.5	39.111324310302734
7b00e0aa4f	9cd73	यो दिनलाई नरक	3.6	38.153690338134766
a383831e66	8a71e	यो दिनलाई नरक	4.1	36.47654724121094
2ca015f2e8	c0b92	यो दिन स्कुल तथा सरकारी कार्यालयहरू बन्द हुन्छन्।	4.4	19.047840118408203
ac37b4be93	1ff03	यो दिन स्कुल तथा सरकारी कार्यालयहरू बन्द हुन्छन्।	5.7	26.234996795654297
2596153e83	abc37	यो दिल्लीमा जन	2.6	26.75668716430664
6e6e53fa1c	30a15	यो दिशा हो	2.2	25.178791046142575
862c75bada	09022	यो दिशा हो	2.4	26.248266220092773
89d5529053	c69a8	यो दिशा हो	1.9	28.026931762695312
3715de9cdb	cb53f	यो दुई तरिकाको	3.5	46.692474365234375
589c7053b0	d47d3	यो दुई तरिकाको	3.9	28.6334228515625
65dc04fdd4	393a5	यो दुई तरिकाको	2.5	24.533287048339844
b175d84987	92003	यो दुई पेशेवर	4.2	26.10602378845215
1f9e754623	6d3c6	यो दुई हातसम्म	3.0	38.628047943115234
1b9047bdfe	750b9	यो दुनिया छाड्ने	3.7	33.830753326416016
e1c98d33ad	81624	यो दुनिया छाड्ने	2.5	30.689489364624023
a8fd9df61b	5e6be	यो दुनिया छिनभर	2.9	36.00152587890625
b4abe12ca2	e71d4	यो दूरीलाई यसले	3.0	36.38336563110352
eac7e34560	541e4	यो दूरीलाई यसले	3.5	28.614219665527344
a150d6ea2c	90c1c	यो देखोस् कि	2.4	30.137374877929688
d5d833eaa8	4483c	यो देखोस् कि	2.7	38.22039031982422
4c9dbc172a	b222f	यो देवकार्यमा चलाइने	2.7	31.434131622314453
cc63cd85a8	a1c52	यो देवकार्यमा चलाइने	3.1	36.87540054321289
09f28c5a4f	75215	यो देश एक	3.3	39.0295295715332
2d32c9e98e	14763	यो देश एक	2.3	31.883037567138672
46d9d25b82	6b883	यो देशका अनेक	2.5	21.177270889282227
5ae7e8ab1f	2771e	यो देशका अनेक	3.4	29.417037963867188
4ed4c29c65	f45e2	यो देशकै	1.9	23.2049560546875
bd37f588eb	d4b2f	यो देशकै सवैभन्दा	3.3	34.39963912963867
52764d9818	be2ee	यो देशको नाम	2.7	28.443904876708984
b21a75f25e	d4824	यो देशको नाम	1.9	21.94658660888672
d355031147	5d09c	यो देशको र उनको	2.6	33.07461166381836
62720c64ff	1a81b	यो देशको सबैभन्दा	2.6	22.84477996826172
8a1a707e28	297d5	यो देशको सबैभन्दा	3.7	48.775787353515625
b247129749	51175	यो देशको सबैभन्दा	2.2	18.73489761352539
c67fcb9072	62ba7	यो देशको सबैभन्दा	3.3	42.47808456420898
ad0bef36e0	39b91	यो देहलीको एउटा	2.2	18.81345558166504
41f93da24c	92fd3	यो दोस्रो	2.1	39.70257568359375
d71d2eeb8a	ca797	यो दोस्रो चरणको	2.6	34.39713287353516
588e15229c	1df77	यो दोस्रो सत्याग्रह हो	3.6	18.610685348510746
68755edbbf	8b798	यो द्वन्द्वको सुरुवात	3.8	35.9383659362793
977ae709fd	ea935	यो द्वापर युगको	4.0	29.24103164672852
c92ff69f46	5df8e	यो धनु लग्नका लागि	5.0	29.72887420654297
402afff6f1	3ed65	यो धरहराहरू मस्जिदमा	3.5	26.33346939086914
d77d916aec	6a6d1	यो धातुका सिक्काबाट	3.3	40.04639053344727
4bbf99e0c7	92003	यो धादिङ जिल्लाको	3.1	24.58895874023437
25ebd7edda	bc806	यो धाम नेपालको	3.0	35.645225524902344
2a53f0a470	5a9c4	यो धाम नेपालको	2.0	36.77637481689453
970d5edcb7	4b9e4	यो धाम नेपालको	2.6	33.556095123291016
9e26c91fbd	885af	यो धाम नेपालको	2.7	25.654041290283203
cdd706d496	8aea1	यो धेरै जनालाई	2.8	36.93207550048828
9c3468e648	363a2	यो धेरै जातका हुन्छन्	3.2	20.838891983032227
c0dbaa5fa5	4c228	यो धेरै वैज्ञानिक	2.2	33.01763916015625
367e70f164	aec56	यो ध्वनि स्रोतहरूको	4.0	44.902042388916016
8f2cec9121	62f45	यो नक्काशी अनि बेल	4.0	29.50164604187012
58b398299f	e349f	यो नक्षत्र आकाश	3.4	25.94777107238769
9657853df6	efcb9	यो नक्षत्र फाल्गुन	3.6	36.69285202026367
0e4ec0c681	8f426	यो नगर जापानको	3.7	28.535375595092773
a1275bf0ec	4c228	यो नगर दिल्ली	2.1	24.080909729003903
01fe7b0d36	f0b26	यो नदिको बहाब	3.2	34.4256477355957
16d000a6d6	4c228	यो नदी	1.9	27.21639633178711
bf9dcd339d	fc4f4	यो नदी अब	2.2	30.777267456054688
1ac4616813	75215	यो नदीको अन्तिम	3.8	23.313003540039062
b5dc7691f3	30b96	यो नदीको अन्तिम	2.4	52.81367492675781
4e0eee80a3	3d3c5	यो नदीदेखि मेची	2.4	25.07541847229004
765bad3df3	750b9	यो नदीदेखि मेची	3.5	33.61399459838867
ceef0c8b87	aec4a	यो नदी दैलेख	2.8	33.198883056640625
0a06f5fdd1	24945	यो नदी फेरी	2.6	29.010128021240234
03e34e9f94	28f92	यो नदीबाट	1.9	45.49702453613281
063f0660f3	07f55	यो नदीबाट	2.6	18.378570556640625
657c297ec4	005e1	यो नदीमा जुम्ला	2.7	33.09368896484375
244c0b3ef3	43813	यो नदीमा पाइने	4.1	18.061267852783203
b5fdba5d82	12d45	यो नदीलाई सुरूङ्गा	3.6	17.583972930908203
e5f623ae16	41b2c	यो नदीलाई सुरूङ्गा	4.2	27.83273696899414
6b70bedd3d	7de40	यो नदीले आफ्नो	2.2	29.888002395629883
95906160dd	15b60	यो नदीले आफ्नो	2.0	34.14311218261719
049e2baa7a	a5514	यो नदी समुन्द्रमा	2.7	27.262615203857425
13d2db3c63	6a6d1	यो नदी समुन्द्रमा	3.0	26.329612731933597
5437ffbab6	237a3	यो नदी समुन्द्रमा	2.6	25.02774429321289
c176e8a773	3534f	यो नपाकेको	6.2	33.91670608520508
c1128cc3db	24945	यो नर्डिक देशहरूको	4.3	30.761802673339844
7e7b9cb394	73668	यो नर्डिक देशहरूको सुदूर दक्षिण भागमा अवस्थित छ।	4.7	28.042686462402344
9c755ffcef	f7bfe	यो नर्डिक देशहरूको सुदूर दक्षिण भागमा अवस्थित छ।	5.8	26.67187118530273
66c44efa41	3d3c5	यो नाच नाच्दा	2.5	29.46176147460937
4044353783	a2a69	यो नाच मल्लकालमा	2.9	36.35173797607422
eb6fce32c9	c7d7d	यो नाच मल्लकालमा	2.1	29.530031204223636
579fa857a2	bad17	यो नाचमा साताभर	4.8	35.89578628540039
a89fa78803	f7150	यो नाचमा साताभर	4.3	24.24562644958496
0df6c46e6e	aacd5	यो नाटक हिन्दी	1.9	23.216760635375977
42236edea2	d47d3	यो नाटक हिन्दी	4.9	15.91179084777832
74d3907c27	b1066	यो नाटक हिन्दी	2.7	27.44864654541016
e1bb953d8b	8ef94	यो नाटक हिन्दी	2.8	36.462501525878906
2dccdc43a6	8cefd	यो नाम गोर्खालीहरूले	2.1	35.610294342041016
5a96f9d702	95a0e	यो नाम भएको	2.2	45.59711837768555
5cc8a8139d	12d45	यो नाम भएको	2.7	31.90123748779297
bb26459198	efa9c	यो नाम भएको	2.6	19.644014358520508
d170569be5	412d7	यो नाम भएको	2.7	29.073604583740234
4fd22e8353	8b798	यो नाममा ती	4.5	25.391759872436523
3eb1f17b1a	aec56	यो नामले जटामसीको	4.0	44.46871948242188
b48838064e	d514c	यो नाम संस्कृतको	2.7	42.44880676269531
853e1a6294	b1c95	यो नामाकरण गरिएको	2.6	44.677734375
89b921ffd9	47075	यो नामाकरण गरिएको	3.2	44.18031311035156
ac3a1b4ac8	363a2	योनिको क्षेत्र हो	4.3	21.145721435546875
3c51e40db7	db4bc	योनिको प्रक्षालन गर्न	3.7	39.7566032409668
c5ed9f8f9e	fea0e	योनिको भित्र या	2.7	38.52779006958008
0adf621cc2	4c228	यो नितान्त भ्रममूलक छ	3.0	34.25593566894531
9ad00f863c	1d9ac	यो नितान्त भ्रममूलक छ	5.4	24.724943161010746
ed57262865	d593e	योनि निस्किए	3.4	27.107479095458984
e52bd90307	f65eb	योनिबाट मुक्त हुनेछन्	3.4	21.645713806152344
0dd9f4c68a	95635	यो निमन्त्रणा होइन	1.9	28.04874610900879
c24fbd12ca	68a9f	योनि मार्गले अधिक	3.0	29.52645492553711
44d5c51cd7	6a57a	यो नियममा जति	2.7	51.53057861328125
d470803d67	07a6a	यो नियममा जति	4.5	34.72315979003906
2710eecccd	b8154	यो निलो कसरी	2.7	18.82598304748535
3266f52268	c7d7d	यो निवेदन गरेको थियो	2.1	26.484346389770508
a2fc00d04f	6d3c6	यो निवेदन गरेको थियो	4.3	40.86583709716797
835ee41c29	90913	यो निवेदन गर्नुभएको	2.6	43.87608337402344
93965c33f4	370bf	यो निश्चय	1.7	40.1338996887207
07de15699d	da6d1	योनी उन्नाइसमा वामन	4.5	28.71554374694824
bf5e5108c4	938ee	योनी उन्नाइसमा वामन	3.5	25.459980010986328
180498b14f	7ef78	यो नेपालका सबै	5.2	32.78661346435547
808b828754	f8188	यो नेपालका सबै	3.0	39.06435012817383
978e8c5100	90bdd	यो नेपालको एउटा	2.7	36.16559219360352
7e9f81e6ee	d47d3	यो नेपालको राष्ट्रिय	2.9	32.42375946044922
1124bcaa9e	ba807	यो नेपालको लेख	4.3	41.14095306396485
d2823d5eda	276bb	यो नेपालको लेख	2.2	30.805177688598636
d61a18e127	6a6d1	यो नेपालको सगरमाथा	3.3	35.72893524169922
97685e45b4	7b45e	यो नेपालको सगरमाथा अञ्चलको सप्तरी जिल्लाको एक गाउँ विकास समिति हो।	5.4	47.20582962036133
be09f46a83	4aa5e	यो नेपालको सगरमाथा अञ्चलको सप्तरी जिल्लाको एक गाउँ विकास समिति हो।	8.4	40.694427490234375
4154ebf69b	41d46	यो नेपालको सबैभन्दा	3.2	16.12088966369629
5a03467839	1f680	यो नेपालको सबैभन्दा	2.2	40.9720573425293
d96ff33b5a	8b798	यो नेपालको सबैभन्दा	3.3	27.84560203552246
06a563eb3d	f0c93	यो नेपाल प्रहरी	2.4	35.88776779174805
e12fa86139	c7f90	यो नेपाल प्रहरी	4.6	40.36264801025391
2ac68f2943	f5932	यो नेपालमा पाइने	2.3	36.30108642578125
704c6dc223	55c0f	यो नेपालसँग भारतको	3.4	23.07038307189941
1d518a4725	8fbe4	यो नेपाली पानाको	4.0	29.87579727172852
95aa79fc6e	62e53	यो नेपाली भाषाको	3.3	42.49335861206055
c2fa79612f	c0b4e	यो नेपाली भाषाको	3.0	31.834104537963867
4d6beda682	a3872	यो नेपाली भाषामा	2.7	28.419513702392575
efb8a530ab	b66ee	यो नेपाली सेनाको पनि हतियार चिनो हो।	3.1	31.069067001342773
5f5f9f0962	5045d	यो नेवार समुदायको	3.1	34.00983047485352
dff9ec1c1f	6ee13	यो नेवार समुदायको	3.4	35.045677185058594
1ea4768af8	83eb0	यो नै एउटा कारण हो	4.0	28.343868255615234
c3aada91f0	b8154	यो नै एउटा कारण हो	3.4	46.27862930297852
6158b582b5	6323a	यो नै ज्ञान	3.9	20.285968780517575
6163300944	efa9c	यो नै ज्ञान	3.0	23.57546806335449
31b303da61	839e7	यो नै मूर्तिकलाको	2.8	34.56227493286133
03a3bf43b1	bc806	यो नै वीर	3.7	34.86247253417969
b740c6d2a1	d4b2f	यो नै वीर	3.7	32.93584442138672
1e26c7b9f9	4ce22	यो न्यायको	2.2	34.285430908203125
cb3abffc92	3d3c5	यो न्यायको	1.8	33.60480880737305
c457fdd89a	5935d	यो पङ्क्तिले हामी	3.9	26.662187576293945
51c37b0109	1ff03	यो पछि किशनगञ्ज बन्यो	4.2	40.844337463378906
6810c30c04	6f65d	यो पछि किशनगञ्ज बन्यो	4.9	27.688512802124023
534973a9b7	c64dc	यो पतझड वर्गको	4.3	29.514272689819336
54f0b28442	7e781	यो पतझड वर्गको	4.6	24.086952209472656
dc614c851b	3d3c5	यो पतझड वर्गको	2.6	30.13638687133789
7f32d01651	c0b92	यो पतझड वा वर्गको	3.6	37.820682525634766
41d481c715	fc4f4	यो पत्थरहरू तथा	3.0	33.21168899536133
e08baa011b	8cefd	यो पत्रक स्पष्ट	2.5	38.60091400146485
2264e8132f	237a3	यो पत्रिका	1.9	25.176374435424805
330d142264	49220	यो पत्रिका	2.4	23.5677490234375
4ab15ae3d7	fc4f4	यो पत्रिका	2.4	33.870460510253906
ba8ac3ece8	c0b4e	यो पत्रिका	2.5	24.846879959106445
012e2ab75f	64b63	यो पत्रिकाका प्रकाशक	5.7	22.937164306640625
0777230a37	33d55	यो पत्रिकाका प्रकाशक	4.0	30.420413970947266
6fcbcff303	5297a	यो पत्रिकाका प्रकाशक	2.9	18.03876495361328
e5a2e7e483	f6b2d	यो पत्रिकाका प्रकाशक	4.5	31.659164428710938
2eea6c2491	76223	यो पत्रिकाको प्रकाशक	3.7	40.5753288269043
98ce12ace7	8f426	यो पत्रिकाको प्रकाशक	3.2	21.84585189819336
2c2d2a89f7	06372	यो पत्रिकाको प्रकाशक गान्धी आदर्श महिला विद्यालय हो।	5.3	32.3902587890625
5bedddb8da	c57bb	यो पत्रिकाको प्रकाशक गान्धी आदर्श महिला विद्यालय हो।	8.0	31.592987060546875
5e3024f42f	1d75d	यो पत्रिकाको प्रकाशक गान्धी आदर्श महिला विद्यालय हो।	6.4	23.97300720214844
d3874d2866	7ef78	यो पत्रिकाको प्रकाशक गान्धी आदर्श महिला विद्यालय हो।	5.2	23.448963165283203
7f89bae97a	39b91	यो पत्रिकाको प्रकाशक ढुण्डिराज ऋषिकेश उपाध्याय हुन्।	6.2	18.49139976501465
7e4f8398d8	363a2	यो पत्रिकाको प्रकाशक नेपाल किसान सङ्गठन हो।	4.7	31.25950813293457
db9479b78c	ee687	यो पत्रिकाको प्रकाशक नेपाल किसान सङ्गठन हो।	5.9	19.83390045166016
2b06e68595	f6b2d	यो पत्रिकाको प्रकाशक नेपाली काङ्ग्रेस क्षेत्रीय कमिटी हो।	7.2	28.017702102661133
b3eafa36a9	4b9fc	यो पत्रिकाको प्रकाशक नेपाली काङ्ग्रेस क्षेत्रीय कमिटी हो।	4.6	31.80954360961914
80a5f861e3	8b655	यो पत्रिकाको प्रकाशक नेपाली विद्यार्थी परिषद् हो।	5.4	48.80158233642578
ce438ca539	581da	यो पत्रिकाको प्रकाशक प्रयाग विवि छात्रसङ्घ हो।	6.1	34.81676483154297
3786de4c1a	a2ab6	यो पत्रिकाको प्रकाशक लपु नगर पञ्चायत हो।	6.1	31.889801025390625
89db06f49e	fb429	यो पत्रिकाको प्रकाशक वाग्मती अञ्चल पञ्चायत हो।	6.6	19.828134536743164
02262ab2d2	24945	यो पत्रिकाको प्रकाशक विराटनगर नगर पञ्चायत हो।	5.9	24.270442962646484
85c0061234	c69a8	यो पत्रिकाको प्रकाशक समाजिक सेवा समिति हो।	5.7	18.542530059814453
2dcf947bf6	29ed7	यो पत्रिकाको प्रकाशक हो	3.9	19.056907653808597
986154718b	2d618	यो पत्रिकाको प्रकाशक हो	5.5	36.66871643066406
784746ccd5	88dc8	यो पत्रिकाको प्रकाशक हो।	2.8	27.976715087890625
ec4d535144	99866	यो पत्रिकाको प्रकाशक हो।	3.4	24.606618881225582
480b4e8374	8478c	यो पत्रिकाको मुख्यालय	3.8	23.540536880493164
787a54672b	39b91	यो पत्रिकाको सम्पादन	2.2	15.526670455932615
c6efe8104d	29944	यो पत्रिकाको सम्पादन	4.6	28.70725440979004
2149e938fc	b0f78	यो पत्रिकाको सम्पादनकार्य	4.0	27.484521865844727
1ef6ba1347	d2aac	यो पत्रिकाको सम्पादन कार्य	3.8	29.267303466796875
6e28e4cb1d	4dccf	यो पत्रिकाको सम्पादन कार्य	3.7	33.47258758544922
6955f5d9ac	6ee13	यो पत्रिकाको सम्पादन कार्य अनन्तराम वैद्यद्वारा भएको छ।	8.3	30.297195434570312
8d2cf93969	412d7	यो पत्रिकाको सम्पादन कार्य अनन्तराम वैद्यद्वारा भएको छ।	8.2	32.19234085083008
8d7a035fad	f8188	यो पत्रिकाको सम्पादन कार्य अनन्तराम वैद्यद्वारा भएको छ।	7.7	29.32032012939453
560c9fe8c2	e4596	यो पत्रिकाको सम्पादन कार्य कमलद्वारा भएको छ।	7.2	47.579063415527344
db5ee3e247	8f426	यो पत्रिकाको सम्पादन कार्य कमलद्वारा भएको छ।	5.4	29.792011260986328
660c0697ba	cbbed	यो पत्रिकाको सम्पादन कार्य कृष्णचन्द्र सिंह प्रधानद्वारा भएको छ।	7.3	30.008441925048828
d54f84f01e	6d96c	यो पत्रिकाको सम्पादन कार्य कृष्णचन्द्र सिंह प्रधानद्वारा भएको छ।	9.7	34.29241180419922
00382db362	7f7ce	यो पत्रिकाको सम्पादन कार्य कृष्णमान श्रेष्ठद्वारा भएको छ।	5.0	37.33829116821289
4593b7d735	39b91	यो पत्रिकाको सम्पादन कार्य केए शाह विस्मिलद्वारा भएको छ।	5.3	24.09271240234375
c711e61a1b	5cef8	यो पत्रिकाको सम्पादन कार्य केदार शर्मा ढकालद्वारा भएको छ।	6.8	25.285703659057617
e11a833f43	e7519	यो पत्रिकाको सम्पादन कार्य केदार शर्मा ढकालद्वारा भएको छ।	5.0	31.27048683166504
13bf51aff9	885af	यो पत्रिकाको सम्पादन कार्य केपी शैलद्वारा भएको छ।	7.4	33.225765228271484
1e49a4a51a	09022	यो पत्रिकाको सम्पादन कार्य केपी शैलद्वारा भएको छ।	4.9	33.85381317138672
cd8636f90a	5c4b9	यो पत्रिकाको सम्पादन कार्य केशव प्रसाद आचार्यद्वारा भएको छ।	4.8	34.163604736328125
47a3530830	4dccf	यो पत्रिकाको सम्पादन कार्य गङ्गालक्ष्मी वजिमयद्वारा भएको छ।	7.3	37.99279022216797
21957b475c	88901	यो पत्रिकाको सम्पादन कार्य गणेशमान श्रेष्ठ र अरूद्वारा भएको छ।	5.8	40.86471939086914
29338c79e7	6f65d	यो पत्रिकाको सम्पादन कार्य चेतनाथ आचार्य र अरूद्वारा भएको छ।	5.5	31.41762924194336
d5b13f6b3c	53027	यो पत्रिकाको सम्पादन कार्य जगत छेत्रीद्वारा भएको छ।	4.2	37.37382507324219
45d8611d08	4714f	यो पत्रिकाको सम्पादन कार्य ज्ञानरत्न वज्राचार्यद्वारा भएको छ।	6.8	19.958934783935547
9910f98cc4	db4bc	यो पत्रिकाको सम्पादन कार्य ज्ञानरत्न वज्राचार्यद्वारा भएको छ।	6.7	38.5451774597168
dac51a95e3	df1f2	यो पत्रिकाको सम्पादन कार्य तेजराज तिवारीद्वारा भएको छ।	4.6	28.095054626464844
3dd87c8dd1	4cefa	यो पत्रिकाको सम्पादन कार्य द्वारा भएको छ।	4.6	31.057796478271484
